chr	start	end	name
chr19	18764825	18764954	RUNX1ChIP_MCF10AOEq0.05_peak_6120
chr19	18769397	18769540	RUNX1ChIP_MCF10AOEq0.05_peak_6121
chr19	18809530	18809678	RUNX1ChIP_MCF10AOEq0.05_peak_6122
chr19	18969581	18969679	RUNX1ChIP_MCF10AOEq0.05_peak_6123
chr19	20970940	20971159	RUNX1ChIP_MCF10AOEq0.05_peak_6124
chr19	23515636	23515780	RUNX1ChIP_MCF10AOEq0.05_peak_6125
chr19	23536055	23536134	RUNX1ChIP_MCF10AOEq0.05_peak_6126
chr19	23540280	23540485	RUNX1ChIP_MCF10AOEq0.05_peak_6127
chr19	23730906	23731120	RUNX1ChIP_MCF10AOEq0.05_peak_6128
chr19	23777568	23777792	RUNX1ChIP_MCF10AOEq0.05_peak_6129
chr19	23991308	23991479	RUNX1ChIP_MCF10AOEq0.05_peak_6130
chr19	24073989	24074092	RUNX1ChIP_MCF10AOEq0.05_peak_6131
chr19	26139433	26139509	RUNX1ChIP_MCF10AOEq0.05_peak_6132
chr19	29642782	29643018	RUNX1ChIP_MCF10AOEq0.05_peak_6133
chr19	29789036	29789248	RUNX1ChIP_MCF10AOEq0.05_peak_6134
chr19	32352050	32352189	RUNX1ChIP_MCF10AOEq0.05_peak_6135
chr19	32543572	32543805	RUNX1ChIP_MCF10AOEq0.05_peak_6136
chr19	32597685	32597915	RUNX1ChIP_MCF10AOEq0.05_peak_6137
chr19	32745691	32746989	RUNX1ChIP_MCF10AOEq0.05_peak_6138
chr19	32978807	32979036	RUNX1ChIP_MCF10AOEq0.05_peak_6139
chr19	33047437	33047771	RUNX1ChIP_MCF10AOEq0.05_peak_6140
chr19	33048978	33049136	RUNX1ChIP_MCF10AOEq0.05_peak_6141
chr19	33177069	33177146	RUNX1ChIP_MCF10AOEq0.05_peak_6142
chr19	33360782	33361039	RUNX1ChIP_MCF10AOEq0.05_peak_6143
chr19	33819929	33820246	RUNX1ChIP_MCF10AOEq0.05_peak_6144
chr19	33907127	33907374	RUNX1ChIP_MCF10AOEq0.05_peak_6145
chr19	33953108	33953319	RUNX1ChIP_MCF10AOEq0.05_peak_6146
chr19	34218340	34218574	RUNX1ChIP_MCF10AOEq0.05_peak_6147
chr19	34677564	34677656	RUNX1ChIP_MCF10AOEq0.05_peak_6148
chr19	34734139	34734251	RUNX1ChIP_MCF10AOEq0.05_peak_6149
chr19	34866744	34866942	RUNX1ChIP_MCF10AOEq0.05_peak_6150
chr19	35123802	35123941	RUNX1ChIP_MCF10AOEq0.05_peak_6151
chr19	35163090	35163242	RUNX1ChIP_MCF10AOEq0.05_peak_6152
chr19	35179151	35179365	RUNX1ChIP_MCF10AOEq0.05_peak_6153
chr19	35605198	35605328	RUNX1ChIP_MCF10AOEq0.05_peak_6154
chr19	35757858	35758013	RUNX1ChIP_MCF10AOEq0.05_peak_6155
chr19	36070521	36070687	RUNX1ChIP_MCF10AOEq0.05_peak_6156
chr19	36139566	36139657	RUNX1ChIP_MCF10AOEq0.05_peak_6157
chr19	37932472	37932624	RUNX1ChIP_MCF10AOEq0.05_peak_6158
chr19	37967152	37967228	RUNX1ChIP_MCF10AOEq0.05_peak_6159
chr19	38135252	38135423	RUNX1ChIP_MCF10AOEq0.05_peak_6160
chr19	38213861	38214664	RUNX1ChIP_MCF10AOEq0.05_peak_6161
chr19	38247306	38247421	RUNX1ChIP_MCF10AOEq0.05_peak_6162
chr19	38290610	38290868	RUNX1ChIP_MCF10AOEq0.05_peak_6163
chr19	38579350	38579603	RUNX1ChIP_MCF10AOEq0.05_peak_6164
chr19	38693430	38693580	RUNX1ChIP_MCF10AOEq0.05_peak_6165
chr19	38711271	38711574	RUNX1ChIP_MCF10AOEq0.05_peak_6166
chr19	38775554	38775681	RUNX1ChIP_MCF10AOEq0.05_peak_6167
chr19	38831346	38831452	RUNX1ChIP_MCF10AOEq0.05_peak_6168
chr19	39057740	39057946	RUNX1ChIP_MCF10AOEq0.05_peak_6169
chr19	39079023	39079171	RUNX1ChIP_MCF10AOEq0.05_peak_6170
chr19	39157836	39157963	RUNX1ChIP_MCF10AOEq0.05_peak_6171
chr19	39160775	39160858	RUNX1ChIP_MCF10AOEq0.05_peak_6172
chr19	39832520	39832593	RUNX1ChIP_MCF10AOEq0.05_peak_6173
chr19	39996395	39996668	RUNX1ChIP_MCF10AOEq0.05_peak_6174
chr19	40331171	40331535	RUNX1ChIP_MCF10AOEq0.05_peak_6175
chr19	40421322	40421437	RUNX1ChIP_MCF10AOEq0.05_peak_6176
chr19	40453987	40454060	RUNX1ChIP_MCF10AOEq0.05_peak_6177
chr19	40463771	40463869	RUNX1ChIP_MCF10AOEq0.05_peak_6178
chr19	40465203	40465411	RUNX1ChIP_MCF10AOEq0.05_peak_6179
chr19	40715707	40715821	RUNX1ChIP_MCF10AOEq0.05_peak_6180
chr19	40756905	40756994	RUNX1ChIP_MCF10AOEq0.05_peak_6181
chr19	40962667	40962796	RUNX1ChIP_MCF10AOEq0.05_peak_6182
chr19	41226187	41226351	RUNX1ChIP_MCF10AOEq0.05_peak_6183
chr19	41296311	41296670	RUNX1ChIP_MCF10AOEq0.05_peak_6184
chr19	41310338	41310435	RUNX1ChIP_MCF10AOEq0.05_peak_6185
chr19	41327604	41327937	RUNX1ChIP_MCF10AOEq0.05_peak_6186
chr19	41354122	41354254	RUNX1ChIP_MCF10AOEq0.05_peak_6187
chr19	41410168	41410246	RUNX1ChIP_MCF10AOEq0.05_peak_6188
chr19	41774796	41774983	RUNX1ChIP_MCF10AOEq0.05_peak_6189
chr19	41792892	41792995	RUNX1ChIP_MCF10AOEq0.05_peak_6190
chr19	41797036	41797133	RUNX1ChIP_MCF10AOEq0.05_peak_6191
chr19	41887853	41888127	RUNX1ChIP_MCF10AOEq0.05_peak_6192
chr19	42197581	42197698	RUNX1ChIP_MCF10AOEq0.05_peak_6193
chr19	42198842	42198993	RUNX1ChIP_MCF10AOEq0.05_peak_6194
chr19	42199654	42199757	RUNX1ChIP_MCF10AOEq0.05_peak_6195
chr19	42538861	42539179	RUNX1ChIP_MCF10AOEq0.05_peak_6196
chr19	42553381	42553643	RUNX1ChIP_MCF10AOEq0.05_peak_6197
chr19	42563194	42563299	RUNX1ChIP_MCF10AOEq0.05_peak_6198
chr19	42821547	42821633	RUNX1ChIP_MCF10AOEq0.05_peak_6199
chr19	42831318	42831431	RUNX1ChIP_MCF10AOEq0.05_peak_6200
chr19	43149792	43149890	RUNX1ChIP_MCF10AOEq0.05_peak_6201
chr19	43325685	43325761	RUNX1ChIP_MCF10AOEq0.05_peak_6202
chr19	43342048	43342326	RUNX1ChIP_MCF10AOEq0.05_peak_6203
chr19	43368726	43368900	RUNX1ChIP_MCF10AOEq0.05_peak_6204
chr19	43445017	43445264	RUNX1ChIP_MCF10AOEq0.05_peak_6205
chr19	43450622	43450758	RUNX1ChIP_MCF10AOEq0.05_peak_6206
chr19	43467890	43467995	RUNX1ChIP_MCF10AOEq0.05_peak_6207
chr19	43515786	43515882	RUNX1ChIP_MCF10AOEq0.05_peak_6208
chr19	43516004	43516242	RUNX1ChIP_MCF10AOEq0.05_peak_6209
chr19	43516524	43516602	RUNX1ChIP_MCF10AOEq0.05_peak_6210
chr19	43757604	43757740	RUNX1ChIP_MCF10AOEq0.05_peak_6211
chr19	43765328	43765420	RUNX1ChIP_MCF10AOEq0.05_peak_6212
chr19	43779412	43779550	RUNX1ChIP_MCF10AOEq0.05_peak_6213
chr19	44631695	44632038	RUNX1ChIP_MCF10AOEq0.05_peak_6214
chr19	44637457	44637794	RUNX1ChIP_MCF10AOEq0.05_peak_6215
chr19	44753389	44753617	RUNX1ChIP_MCF10AOEq0.05_peak_6216
chr19	44770899	44770977	RUNX1ChIP_MCF10AOEq0.05_peak_6217
chr19	44774423	44774497	RUNX1ChIP_MCF10AOEq0.05_peak_6218
chr19	45079136	45079297	RUNX1ChIP_MCF10AOEq0.05_peak_6219
chr19	45094068	45094143	RUNX1ChIP_MCF10AOEq0.05_peak_6220
chr19	45121948	45122194	RUNX1ChIP_MCF10AOEq0.05_peak_6221
chr19	45456135	45456352	RUNX1ChIP_MCF10AOEq0.05_peak_6222
chr19	45542575	45542658	RUNX1ChIP_MCF10AOEq0.05_peak_6223
chr19	45646117	45646319	RUNX1ChIP_MCF10AOEq0.05_peak_6224
chr19	45791116	45791284	RUNX1ChIP_MCF10AOEq0.05_peak_6225
chr19	45817332	45817423	RUNX1ChIP_MCF10AOEq0.05_peak_6226
chr19	46068690	46068850	RUNX1ChIP_MCF10AOEq0.05_peak_6227
chr19	46080722	46080796	RUNX1ChIP_MCF10AOEq0.05_peak_6228
chr19	46220174	46220336	RUNX1ChIP_MCF10AOEq0.05_peak_6229
chr19	46254876	46255077	RUNX1ChIP_MCF10AOEq0.05_peak_6230
chr19	46262985	46263225	RUNX1ChIP_MCF10AOEq0.05_peak_6231
chr19	46373971	46374123	RUNX1ChIP_MCF10AOEq0.05_peak_6232
chr19	46611510	46611638	RUNX1ChIP_MCF10AOEq0.05_peak_6233
chr19	46730987	46731284	RUNX1ChIP_MCF10AOEq0.05_peak_6234
chr19	46732358	46732431	RUNX1ChIP_MCF10AOEq0.05_peak_6235
chr19	46734072	46734292	RUNX1ChIP_MCF10AOEq0.05_peak_6236
chr19	46863877	46864058	RUNX1ChIP_MCF10AOEq0.05_peak_6237
chr19	46950591	46950891	RUNX1ChIP_MCF10AOEq0.05_peak_6238
chr19	47227140	47227264	RUNX1ChIP_MCF10AOEq0.05_peak_6239
chr19	47300059	47300319	RUNX1ChIP_MCF10AOEq0.05_peak_6240
chr19	47307135	47307320	RUNX1ChIP_MCF10AOEq0.05_peak_6241
chr19	47396567	47396647	RUNX1ChIP_MCF10AOEq0.05_peak_6242
chr19	47518178	47518469	RUNX1ChIP_MCF10AOEq0.05_peak_6243
chr19	47561104	47561212	RUNX1ChIP_MCF10AOEq0.05_peak_6244
chr19	47561739	47561931	RUNX1ChIP_MCF10AOEq0.05_peak_6245
chr19	47637569	47637774	RUNX1ChIP_MCF10AOEq0.05_peak_6246
chr19	47662811	47662928	RUNX1ChIP_MCF10AOEq0.05_peak_6247
chr19	47662998	47663141	RUNX1ChIP_MCF10AOEq0.05_peak_6248
chr19	47663721	47663795	RUNX1ChIP_MCF10AOEq0.05_peak_6249
chr19	47664300	47664461	RUNX1ChIP_MCF10AOEq0.05_peak_6250
chr19	47719050	47719158	RUNX1ChIP_MCF10AOEq0.05_peak_6251
chr19	47765565	47765638	RUNX1ChIP_MCF10AOEq0.05_peak_6252
chr19	48322108	48322224	RUNX1ChIP_MCF10AOEq0.05_peak_6253
chr19	48468879	48468994	RUNX1ChIP_MCF10AOEq0.05_peak_6254
chr19	48627345	48627551	RUNX1ChIP_MCF10AOEq0.05_peak_6255
chr19	48681169	48681299	RUNX1ChIP_MCF10AOEq0.05_peak_6256
chr19	48685368	48685446	RUNX1ChIP_MCF10AOEq0.05_peak_6257
chr19	48685512	48686024	RUNX1ChIP_MCF10AOEq0.05_peak_6258
chr19	48770396	48770574	RUNX1ChIP_MCF10AOEq0.05_peak_6259
chr19	48965395	48965519	RUNX1ChIP_MCF10AOEq0.05_peak_6260
chr19	49021463	49021579	RUNX1ChIP_MCF10AOEq0.05_peak_6261
chr19	49468196	49468297	RUNX1ChIP_MCF10AOEq0.05_peak_6262
chr19	49468408	49468494	RUNX1ChIP_MCF10AOEq0.05_peak_6263
chr19	49818240	49818346	RUNX1ChIP_MCF10AOEq0.05_peak_6264
chr19	50004068	50004254	RUNX1ChIP_MCF10AOEq0.05_peak_6265
chr19	50184341	50184436	RUNX1ChIP_MCF10AOEq0.05_peak_6266
chr19	50896725	50896917	RUNX1ChIP_MCF10AOEq0.05_peak_6267
chr19	50897581	50897730	RUNX1ChIP_MCF10AOEq0.05_peak_6268
chr19	50932054	50932256	RUNX1ChIP_MCF10AOEq0.05_peak_6269
chr19	50970745	50970818	RUNX1ChIP_MCF10AOEq0.05_peak_6270
chr19	51010181	51010278	RUNX1ChIP_MCF10AOEq0.05_peak_6271
chr19	51021119	51021220	RUNX1ChIP_MCF10AOEq0.05_peak_6272
chr19	51090551	51090749	RUNX1ChIP_MCF10AOEq0.05_peak_6273
chr19	51246260	51246542	RUNX1ChIP_MCF10AOEq0.05_peak_6274
chr19	51376039	51376135	RUNX1ChIP_MCF10AOEq0.05_peak_6275
chr19	51388653	51388729	RUNX1ChIP_MCF10AOEq0.05_peak_6276
chr19	51736082	51736389	RUNX1ChIP_MCF10AOEq0.05_peak_6277
chr19	51739626	51739780	RUNX1ChIP_MCF10AOEq0.05_peak_6278
chr19	51750512	51750669	RUNX1ChIP_MCF10AOEq0.05_peak_6279
chr19	53830144	53830339	RUNX1ChIP_MCF10AOEq0.05_peak_6280
chr19	54115611	54115722	RUNX1ChIP_MCF10AOEq0.05_peak_6281
chr19	54186914	54186995	RUNX1ChIP_MCF10AOEq0.05_peak_6282
chr19	54208312	54208592	RUNX1ChIP_MCF10AOEq0.05_peak_6283
chr19	54210815	54210994	RUNX1ChIP_MCF10AOEq0.05_peak_6284
chr19	54517583	54517750	RUNX1ChIP_MCF10AOEq0.05_peak_6285
chr19	55216525	55216718	RUNX1ChIP_MCF10AOEq0.05_peak_6286
chr19	55344549	55344691	RUNX1ChIP_MCF10AOEq0.05_peak_6287
chr19	55352194	55352302	RUNX1ChIP_MCF10AOEq0.05_peak_6288
chr19	55446118	55446285	RUNX1ChIP_MCF10AOEq0.05_peak_6289
chr19	56091809	56092073	RUNX1ChIP_MCF10AOEq0.05_peak_6290
chr19	56171824	56171944	RUNX1ChIP_MCF10AOEq0.05_peak_6291
chr19	56745037	56745112	RUNX1ChIP_MCF10AOEq0.05_peak_6292
chr19	57804159	57804326	RUNX1ChIP_MCF10AOEq0.05_peak_6293
chr19	58487987	58488237	RUNX1ChIP_MCF10AOEq0.05_peak_6294
chr19	58519768	58519937	RUNX1ChIP_MCF10AOEq0.05_peak_6295
chr19	58587313	58587459	RUNX1ChIP_MCF10AOEq0.05_peak_6296
chr2	71922	72076	RUNX1ChIP_MCF10AOEq0.05_peak_6297
chr2	92008	92081	RUNX1ChIP_MCF10AOEq0.05_peak_6298
chr2	108489	108833	RUNX1ChIP_MCF10AOEq0.05_peak_6299
chr2	109234	109397	RUNX1ChIP_MCF10AOEq0.05_peak_6300
chr2	263729	263945	RUNX1ChIP_MCF10AOEq0.05_peak_6301
chr2	420888	420991	RUNX1ChIP_MCF10AOEq0.05_peak_6302
chr2	461007	461176	RUNX1ChIP_MCF10AOEq0.05_peak_6303
chr2	509980	510193	RUNX1ChIP_MCF10AOEq0.05_peak_6304
chr2	510472	510571	RUNX1ChIP_MCF10AOEq0.05_peak_6305
chr2	688370	688901	RUNX1ChIP_MCF10AOEq0.05_peak_6306
chr2	979131	979757	RUNX1ChIP_MCF10AOEq0.05_peak_6307
chr2	1591454	1591574	RUNX1ChIP_MCF10AOEq0.05_peak_6308
chr2	1625574	1625687	RUNX1ChIP_MCF10AOEq0.05_peak_6309
chr2	1642460	1642614	RUNX1ChIP_MCF10AOEq0.05_peak_6310
chr2	1795818	1796035	RUNX1ChIP_MCF10AOEq0.05_peak_6311
chr2	1996024	1996196	RUNX1ChIP_MCF10AOEq0.05_peak_6312
chr2	5227225	5227312	RUNX1ChIP_MCF10AOEq0.05_peak_6313
chr2	5628306	5628636	RUNX1ChIP_MCF10AOEq0.05_peak_6314
chr2	7773559	7773709	RUNX1ChIP_MCF10AOEq0.05_peak_6315
chr2	7792336	7792468	RUNX1ChIP_MCF10AOEq0.05_peak_6316
chr2	8087240	8087419	RUNX1ChIP_MCF10AOEq0.05_peak_6317
chr2	8265055	8265231	RUNX1ChIP_MCF10AOEq0.05_peak_6318
chr2	8303566	8303782	RUNX1ChIP_MCF10AOEq0.05_peak_6319
chr2	8481870	8481965	RUNX1ChIP_MCF10AOEq0.05_peak_6320
chr2	8999950	9000057	RUNX1ChIP_MCF10AOEq0.05_peak_6321
chr2	9103027	9103261	RUNX1ChIP_MCF10AOEq0.05_peak_6322
chr2	9103338	9103439	RUNX1ChIP_MCF10AOEq0.05_peak_6323
chr2	9230366	9230458	RUNX1ChIP_MCF10AOEq0.05_peak_6324
chr2	9230966	9231159	RUNX1ChIP_MCF10AOEq0.05_peak_6325
chr2	9233085	9233219	RUNX1ChIP_MCF10AOEq0.05_peak_6326
chr2	9248953	9249143	RUNX1ChIP_MCF10AOEq0.05_peak_6327
chr2	9287755	9287925	RUNX1ChIP_MCF10AOEq0.05_peak_6328
chr2	9288354	9288497	RUNX1ChIP_MCF10AOEq0.05_peak_6329
chr2	9308372	9308519	RUNX1ChIP_MCF10AOEq0.05_peak_6330
chr2	9613426	9613599	RUNX1ChIP_MCF10AOEq0.05_peak_6331
chr2	9703314	9703390	RUNX1ChIP_MCF10AOEq0.05_peak_6332
chr2	9780450	9780707	RUNX1ChIP_MCF10AOEq0.05_peak_6333
chr2	9781368	9781574	RUNX1ChIP_MCF10AOEq0.05_peak_6334
chr2	9801839	9802093	RUNX1ChIP_MCF10AOEq0.05_peak_6335
chr2	10057734	10057981	RUNX1ChIP_MCF10AOEq0.05_peak_6336
chr2	10215764	10215837	RUNX1ChIP_MCF10AOEq0.05_peak_6337
chr2	10533959	10534324	RUNX1ChIP_MCF10AOEq0.05_peak_6338
chr2	10544375	10544680	RUNX1ChIP_MCF10AOEq0.05_peak_6339
chr2	10658635	10658784	RUNX1ChIP_MCF10AOEq0.05_peak_6340
chr2	10761456	10761627	RUNX1ChIP_MCF10AOEq0.05_peak_6341
chr2	10900362	10900470	RUNX1ChIP_MCF10AOEq0.05_peak_6342
chr2	10953655	10954134	RUNX1ChIP_MCF10AOEq0.05_peak_6343
chr2	10955098	10955238	RUNX1ChIP_MCF10AOEq0.05_peak_6344
chr2	11094983	11095077	RUNX1ChIP_MCF10AOEq0.05_peak_6345
chr2	11213352	11213535	RUNX1ChIP_MCF10AOEq0.05_peak_6346
chr2	11430907	11431200	RUNX1ChIP_MCF10AOEq0.05_peak_6347
chr2	11506183	11506284	RUNX1ChIP_MCF10AOEq0.05_peak_6348
chr2	11533876	11533977	RUNX1ChIP_MCF10AOEq0.05_peak_6349
chr2	11554072	11554415	RUNX1ChIP_MCF10AOEq0.05_peak_6350
chr2	11573543	11573679	RUNX1ChIP_MCF10AOEq0.05_peak_6351
chr2	11751112	11751197	RUNX1ChIP_MCF10AOEq0.05_peak_6352
chr2	11839993	11840128	RUNX1ChIP_MCF10AOEq0.05_peak_6353
chr2	11864044	11864220	RUNX1ChIP_MCF10AOEq0.05_peak_6354
chr2	11868224	11868342	RUNX1ChIP_MCF10AOEq0.05_peak_6355
chr2	12006019	12006158	RUNX1ChIP_MCF10AOEq0.05_peak_6356
chr2	12043222	12043607	RUNX1ChIP_MCF10AOEq0.05_peak_6357
chr2	12284708	12284894	RUNX1ChIP_MCF10AOEq0.05_peak_6358
chr2	12303492	12303804	RUNX1ChIP_MCF10AOEq0.05_peak_6359
chr2	12318850	12318926	RUNX1ChIP_MCF10AOEq0.05_peak_6360
chr2	12502971	12503111	RUNX1ChIP_MCF10AOEq0.05_peak_6361
chr2	12507408	12507623	RUNX1ChIP_MCF10AOEq0.05_peak_6362
chr2	13558414	13558680	RUNX1ChIP_MCF10AOEq0.05_peak_6363
chr2	14072463	14072576	RUNX1ChIP_MCF10AOEq0.05_peak_6364
chr2	14297523	14297644	RUNX1ChIP_MCF10AOEq0.05_peak_6365
chr2	14324453	14324526	RUNX1ChIP_MCF10AOEq0.05_peak_6366
chr2	14757088	14757189	RUNX1ChIP_MCF10AOEq0.05_peak_6367
chr2	14757430	14757561	RUNX1ChIP_MCF10AOEq0.05_peak_6368
chr2	15724031	15724241	RUNX1ChIP_MCF10AOEq0.05_peak_6369
chr2	15730622	15730814	RUNX1ChIP_MCF10AOEq0.05_peak_6370
chr2	16137467	16137693	RUNX1ChIP_MCF10AOEq0.05_peak_6371
chr2	16214065	16214208	RUNX1ChIP_MCF10AOEq0.05_peak_6372
chr2	16250977	16251125	RUNX1ChIP_MCF10AOEq0.05_peak_6373
chr2	16252359	16252469	RUNX1ChIP_MCF10AOEq0.05_peak_6374
chr2	16252977	16253134	RUNX1ChIP_MCF10AOEq0.05_peak_6375
chr2	16277210	16277535	RUNX1ChIP_MCF10AOEq0.05_peak_6376
chr2	16463233	16463321	RUNX1ChIP_MCF10AOEq0.05_peak_6377
chr2	16466708	16466815	RUNX1ChIP_MCF10AOEq0.05_peak_6378
chr2	16553405	16553511	RUNX1ChIP_MCF10AOEq0.05_peak_6379
chr2	16769093	16769219	RUNX1ChIP_MCF10AOEq0.05_peak_6380
chr2	16775747	16775862	RUNX1ChIP_MCF10AOEq0.05_peak_6381
chr2	17373857	17374000	RUNX1ChIP_MCF10AOEq0.05_peak_6382
chr2	17429314	17429423	RUNX1ChIP_MCF10AOEq0.05_peak_6383
chr2	17539005	17539109	RUNX1ChIP_MCF10AOEq0.05_peak_6384
chr2	17627072	17627200	RUNX1ChIP_MCF10AOEq0.05_peak_6385
chr2	17628433	17628658	RUNX1ChIP_MCF10AOEq0.05_peak_6386
chr2	17977367	17977440	RUNX1ChIP_MCF10AOEq0.05_peak_6387
chr2	18156147	18156300	RUNX1ChIP_MCF10AOEq0.05_peak_6388
chr2	18165502	18165649	RUNX1ChIP_MCF10AOEq0.05_peak_6389
chr2	18500561	18500634	RUNX1ChIP_MCF10AOEq0.05_peak_6390
chr2	18903852	18904010	RUNX1ChIP_MCF10AOEq0.05_peak_6391
chr2	19073716	19073960	RUNX1ChIP_MCF10AOEq0.05_peak_6392
chr2	19120952	19121194	RUNX1ChIP_MCF10AOEq0.05_peak_6393
chr2	19367453	19367618	RUNX1ChIP_MCF10AOEq0.05_peak_6394
chr2	19651565	19651835	RUNX1ChIP_MCF10AOEq0.05_peak_6395
chr2	19714970	19715199	RUNX1ChIP_MCF10AOEq0.05_peak_6396
chr2	19796398	19796580	RUNX1ChIP_MCF10AOEq0.05_peak_6397
chr2	19851249	19851479	RUNX1ChIP_MCF10AOEq0.05_peak_6398
chr2	20157514	20157629	RUNX1ChIP_MCF10AOEq0.05_peak_6399
chr2	20164751	20165227	RUNX1ChIP_MCF10AOEq0.05_peak_6400
chr2	20179758	20179949	RUNX1ChIP_MCF10AOEq0.05_peak_6401
chr2	20206189	20206270	RUNX1ChIP_MCF10AOEq0.05_peak_6402
chr2	20356212	20356326	RUNX1ChIP_MCF10AOEq0.05_peak_6403
chr2	20422065	20422275	RUNX1ChIP_MCF10AOEq0.05_peak_6404
chr2	20424782	20425084	RUNX1ChIP_MCF10AOEq0.05_peak_6405
chr2	20504208	20504281	RUNX1ChIP_MCF10AOEq0.05_peak_6406
chr2	20553626	20553988	RUNX1ChIP_MCF10AOEq0.05_peak_6407
chr2	20568935	20569110	RUNX1ChIP_MCF10AOEq0.05_peak_6408
chr2	20593590	20593694	RUNX1ChIP_MCF10AOEq0.05_peak_6409
chr2	20595628	20596016	RUNX1ChIP_MCF10AOEq0.05_peak_6410
chr2	20912491	20912632	RUNX1ChIP_MCF10AOEq0.05_peak_6411
chr2	23426006	23426240	RUNX1ChIP_MCF10AOEq0.05_peak_6412
chr2	23487801	23488098	RUNX1ChIP_MCF10AOEq0.05_peak_6413
chr2	23497221	23497332	RUNX1ChIP_MCF10AOEq0.05_peak_6414
chr2	23564648	23564805	RUNX1ChIP_MCF10AOEq0.05_peak_6415
chr2	23568215	23568528	RUNX1ChIP_MCF10AOEq0.05_peak_6416
chr2	23601339	23601633	RUNX1ChIP_MCF10AOEq0.05_peak_6417
chr2	23607083	23607315	RUNX1ChIP_MCF10AOEq0.05_peak_6418
chr2	23713421	23713620	RUNX1ChIP_MCF10AOEq0.05_peak_6419
chr2	23902543	23902653	RUNX1ChIP_MCF10AOEq0.05_peak_6420
chr2	23927233	23927323	RUNX1ChIP_MCF10AOEq0.05_peak_6421
chr2	24047536	24047680	RUNX1ChIP_MCF10AOEq0.05_peak_6422
chr2	24088961	24089070	RUNX1ChIP_MCF10AOEq0.05_peak_6423
chr2	24871990	24872125	RUNX1ChIP_MCF10AOEq0.05_peak_6424
chr2	24873756	24873931	RUNX1ChIP_MCF10AOEq0.05_peak_6425
chr2	24874030	24874204	RUNX1ChIP_MCF10AOEq0.05_peak_6426
chr2	24874324	24874450	RUNX1ChIP_MCF10AOEq0.05_peak_6427
chr2	24875245	24875552	RUNX1ChIP_MCF10AOEq0.05_peak_6428
chr2	24917247	24917351	RUNX1ChIP_MCF10AOEq0.05_peak_6429
chr2	24919149	24919400	RUNX1ChIP_MCF10AOEq0.05_peak_6430
chr2	25301494	25301691	RUNX1ChIP_MCF10AOEq0.05_peak_6431
chr2	26591983	26592262	RUNX1ChIP_MCF10AOEq0.05_peak_6432
chr2	26669270	26669394	RUNX1ChIP_MCF10AOEq0.05_peak_6433
chr2	26991287	26991476	RUNX1ChIP_MCF10AOEq0.05_peak_6434
chr2	27051113	27051367	RUNX1ChIP_MCF10AOEq0.05_peak_6435
chr2	27081327	27081479	RUNX1ChIP_MCF10AOEq0.05_peak_6436
chr2	27721725	27721860	RUNX1ChIP_MCF10AOEq0.05_peak_6437
chr2	27761598	27761814	RUNX1ChIP_MCF10AOEq0.05_peak_6438
chr2	27960448	27960544	RUNX1ChIP_MCF10AOEq0.05_peak_6439
chr2	28185347	28185437	RUNX1ChIP_MCF10AOEq0.05_peak_6440
chr2	28225758	28225845	RUNX1ChIP_MCF10AOEq0.05_peak_6441
chr2	28359320	28359621	RUNX1ChIP_MCF10AOEq0.05_peak_6442
chr2	28377726	28377994	RUNX1ChIP_MCF10AOEq0.05_peak_6443
chr2	28406531	28406643	RUNX1ChIP_MCF10AOEq0.05_peak_6444
chr2	28436599	28436686	RUNX1ChIP_MCF10AOEq0.05_peak_6445
chr2	28560106	28560196	RUNX1ChIP_MCF10AOEq0.05_peak_6446
chr2	28603090	28603333	RUNX1ChIP_MCF10AOEq0.05_peak_6447
chr2	28643293	28643496	RUNX1ChIP_MCF10AOEq0.05_peak_6448
chr2	28644836	28645115	RUNX1ChIP_MCF10AOEq0.05_peak_6449
chr2	28687243	28687393	RUNX1ChIP_MCF10AOEq0.05_peak_6450
chr2	29229906	29230054	RUNX1ChIP_MCF10AOEq0.05_peak_6451
chr2	29262990	29263251	RUNX1ChIP_MCF10AOEq0.05_peak_6452
chr2	29504879	29504971	RUNX1ChIP_MCF10AOEq0.05_peak_6453
chr2	29530392	29530479	RUNX1ChIP_MCF10AOEq0.05_peak_6454
chr2	30149617	30149866	RUNX1ChIP_MCF10AOEq0.05_peak_6455
chr2	30631144	30631251	RUNX1ChIP_MCF10AOEq0.05_peak_6456
chr2	30948304	30948506	RUNX1ChIP_MCF10AOEq0.05_peak_6457
chr2	31050041	31050114	RUNX1ChIP_MCF10AOEq0.05_peak_6458
chr2	31318862	31318994	RUNX1ChIP_MCF10AOEq0.05_peak_6459
chr2	31430123	31430357	RUNX1ChIP_MCF10AOEq0.05_peak_6460
chr2	31558846	31558978	RUNX1ChIP_MCF10AOEq0.05_peak_6461
chr2	33085749	33085822	RUNX1ChIP_MCF10AOEq0.05_peak_6462
chr2	33134369	33134475	RUNX1ChIP_MCF10AOEq0.05_peak_6463
chr2	33241594	33241732	RUNX1ChIP_MCF10AOEq0.05_peak_6464
chr2	33530028	33530169	RUNX1ChIP_MCF10AOEq0.05_peak_6465
chr2	33919323	33919396	RUNX1ChIP_MCF10AOEq0.05_peak_6466
chr2	35455151	35455267	RUNX1ChIP_MCF10AOEq0.05_peak_6467
chr2	35790445	35790547	RUNX1ChIP_MCF10AOEq0.05_peak_6468
chr2	37231939	37232026	RUNX1ChIP_MCF10AOEq0.05_peak_6469
